route,x,y,lat,long,habitat
T-N,565212.0023696137,5232899.389879622,-43.0538025,147.8007625,OO
T-N,565166.7410374986,5232878.6535294745,-43.0539931,147.8002092,OO
T-N,565117.0996935678,5232877.727332371,-43.0540057,147.7995998,OO
T-N,565068.8692062919,5232890.680969779,-43.0538932,147.7990061,OO
T-N,565021.1035657494,5232905.429014884,-43.0537645,147.7984179,OO
T-N,564972.2453688573,5232915.7891271245,-43.0536754,147.7978168,OO
T-N,564922.5381968422,5232920.814960273,-43.0536344,147.7972059,OO
T-N,564872.559293068,5232921.245121719,-43.0536348,147.7965922,OO
T-N,564822.5794042258,5232919.853541653,-43.0536516,147.7959787,OO
T-N,564773.0555835554,5232914.159249654,-43.0537071,147.7953713,OO
T-N,564724.987370906,5232900.476703553,-43.0538344,147.7947827,OO
T-N,564678.423896107,5232882.259439096,-43.0540024,147.7942131,OO
T-N,564631.8606744838,5232864.041859572,-43.0541704,147.7936435,OO
T-N,564585.3692152952,5232845.634487171,-43.0543401,147.7930748,OO
T-N,564538.7907380909,5232827.471956868,-43.0545076,147.792505,OO
T-N,564489.8350003588,5232818.871600092,-43.0545892,147.7919049,OO
T-N,564444.8837092294,5232837.620524848,-43.0544242,147.7913508,OO
T-N,564415.397179455,5232877.835672664,-43.0540646,147.7909841,OO
T-N,564385.2467806896,5232917.646016117,-43.0537087,147.7906093,OO
T-N,564351.6320382248,5232954.590173264,-43.0533789,147.7901923,OO
T-N,564307.8586033297,5232978.33587847,-43.0531688,147.7896521,OO
T-N,564259.6959373327,5232990.927729753,-43.0530595,147.7890593,FO
T-N,564209.9067959036,5232993.394752773,-43.0530415,147.7884477,FO
T-N,564160.5469894069,5232986.073009046,-43.0531116,147.7878425,FO
T-N,564111.2818111253,5232977.539471068,-43.0531926,147.7872386,FO
T-N,564061.8023709297,5232970.462472448,-43.0532605,147.7866319,FO
T-N,564012.1397572873,5232964.686233049,-43.0533167,147.7860228,FO
T-N,563962.2708247013,5232961.221609087,-43.0533521,147.7854109,FO
T-N,563912.3095804112,5232959.201262684,-43.0533745,147.7847977,FO
T-N,563862.3152825632,5232958.868968951,-43.0533817,147.7841839,FO
T-N,563812.3216190358,5232958.602939624,-43.0533883,147.7835701,FO
T-N,563762.3318627921,5232957.881163428,-43.053399,147.7829564,FO
T-N,563712.3602409967,5232956.481388591,-43.0534158,147.782343,FF
T-N,563662.3605477933,5232956.436438654,-43.0534204,147.7817291,FF
T-N,563612.3613793751,5232956.446647989,-43.0534245,147.7811152,FO
T-N,563562.4224840244,5232954.179207961,-43.0534491,147.7805023,FO
T-N,563512.4958919643,5232951.478156814,-43.0534776,147.7798896,FO
T-N,563462.7604621246,5232946.553774069,-43.0535261,147.7792795,OO
T-N,563414.4930891534,5232933.941189699,-43.0536437,147.7786883,OO
T-N,563374.9826934558,5232903.921771047,-43.0539173,147.7782066,OO
T-N,563338.2230116358,5232870.122822502,-43.0542247,147.7777591,OO
T-N,563294.237456313,5232846.641407958,-43.0544398,147.7772217,OO
T-N,563248.3395816146,5232826.820168137,-43.0546221,147.7766604,FO
T-N,563202.4498130807,5232806.965231948,-43.0548047,147.7760992,FO
T-N,563157.4310361352,5232785.269460308,-43.0550038,147.7755489,FO
T-N,563109.5527211978,5232774.028296181,-43.055109,147.7749623,FO
T-N,563059.618330407,5232776.488306653,-43.055091,147.7743489,FO
T-N,563009.7518715532,5232780.135662149,-43.0550623,147.7737362,FO
T-N,562959.8856735594,5232783.815968252,-43.0550333,147.7731235,FO
T-N,562911.5560409124,5232772.166661638,-43.0551422,147.7725314,FO
T-N,562872.0549262125,5232741.922186081,-43.0554178,147.7720498,FO
T-N,562840.6109107536,5232703.051824706,-43.0557704,147.7716681,OO
T-N,562809.0055027747,5232664.304972055,-43.0561219,147.7712844,OO
T-N,562777.2711750721,5232625.670221682,-43.0564724,147.7708991,OO
T-N,562745.440195966,5232587.11395769,-43.0568222,147.7705126,FO
T-N,562712.0051527977,5232550.327010381,-43.0571562,147.7701062,OO
T-N,562667.5897174755,5232527.456406466,-43.0573658,147.7695634,OO
T-N,562620.4862702581,5232510.718421053,-43.0575204,147.7689869,OO
T-N,562572.7804411459,5232495.762581891,-43.057659,147.7684028,OO
T-N,562524.9813750964,5232481.273716149,-43.0577934,147.7678175,OO
T-N,562480.6720810287,5232458.312097434,-43.0580038,147.767276,OO
T-N,562439.6833268837,5232429.73356811,-43.0582645,147.7667759,OO
T-N,562400.0619107188,5232399.243196659,-43.0585423,147.7662928,OO
T-N,562362.0678175252,5232366.771998525,-43.0588378,147.7658299,OO
T-N,562326.3403060992,5232331.869932419,-43.059155,147.7653951,OO
T-N,562294.3273603083,5232293.46876887,-43.0595034,147.7650063,OO
T-N,562264.2794468193,5232253.505828942,-43.0598657,147.7646418,OO
T-N,562234.393626378,5232213.419119527,-43.0602291,147.7642793,OO
T-N,562202.4143127874,5232175.017232711,-43.0605775,147.7638909,OO
T-N,562170.2656694888,5232136.761118785,-43.0609246,147.7635004,OO
T-N,562137.0021622828,5232099.44789578,-43.0612633,147.7630961,OO
T-N,562099.1739289123,5232066.984874944,-43.0615587,147.7626352,OO
T-N,562055.9494734281,5232041.967215788,-43.0617875,147.7621072,OO
T-N,562010.7074474584,5232020.721405549,-43.0619825,147.761554,OO
T-N,561964.6750932164,5232001.192781858,-43.0621621,147.7609909,OO
T-N,561918.7546887371,5231981.407401621,-43.062344,147.7604292,OO
T-N,561872.6114890127,5231962.167925543,-43.062521,147.7598647,OO
T-N,561824.5787504151,5231948.264980836,-43.0626501,147.7592764,OO
T-N,561776.1928501173,5231935.808665837,-43.0627662,147.7586836,OO
T-N,561726.4491389955,5231934.381357624,-43.0627831,147.7580729,OO
T-N,561676.9557687487,5231940.836634237,-43.062729,147.7574644,OO
T-N,561627.9923661684,5231950.985042466,-43.0626416,147.756862,OO
T-N,561579.0200813962,5231961.066541441,-43.0625548,147.7562595,OO
T-N,561529.9026333803,5231970.41600315,-43.0624746,147.7556553,FO
T-N,561480.7165188267,5231979.388125807,-43.0623978,147.7550503,FO
T-N,561431.5388236683,5231988.404239804,-43.0623206,147.7544454,FO
T-N,561382.1016608307,5231995.745335298,-43.0622585,147.7538375,FO
T-N,561332.297064485,5231993.915885534,-43.062279,147.7532261,FO
T-N,561283.0902998261,5231985.195046081,-43.0623615,147.7526228,FO
T-N,561236.7097455218,5231966.51984087,-43.0625334,147.7520553,FO
T-N,561190.544624767,5231947.320418013,-43.06271,147.7514905,FO
T-N,561149.0020940537,5231919.594402846,-43.062963,147.7509834,FO
T-N,561106.9769128644,5231892.494388032,-43.0632104,147.7504703,FO
T-N,561066.2223021045,5231863.5613948675,-43.0634742,147.749973,OO
T-N,561028.4559542238,5231830.914310513,-43.0637712,147.7495128,OO
T-N,560999.6150476006,5231790.091131648,-43.0641411,147.7491631,OO
T-N,560973.4457973209,5231747.489258159,-43.0645268,147.7488464,OO
T-N,560946.3293704723,5231705.473244726,-43.0649073,147.748518,OO
T-N,560913.5861707192,5231667.982979756,-43.0652475,147.74812,OO
T-N,560876.9413177228,5231633.9701620955,-43.0655567,147.7476737,OO
T-N,560841.6444062913,5231598.579122125,-43.0658782,147.7472441,OO
T-N,560807.0903118253,5231562.437197398,-43.0662064,147.7468237,OO
T-N,560777.030678949,5231522.556852201,-43.0665679,147.7464589,FO
T-N,560751.2042940896,5231479.784516266,-43.0669551,147.7461464,FO
T-N,560728.685147179,5231435.29458825,-43.0673575,147.7458747,FF
T-N,560716.001524853,5231387.030015198,-43.0677931,147.7457242,FF
T-N,560710.95212492,5231337.442605343,-43.06824,147.7456676,FF
T-N,560711.0130737054,5231287.498806243,-43.0686897,147.7456738,FF
T-N,560713.7693214171,5231237.575470673,-43.069139,147.7457131,OO
T-N,560717.3406735988,5231187.755942926,-43.0695873,147.7457624,OO
T-N,560731.0903781587,5231139.833876847,-43.0700177,147.7459365,OO
T-N,560750.425798207,5231093.7834208505,-43.0704308,147.746179,OO
T-N,560777.7297159141,5231052.037730678,-43.0708045,147.7465189,OO
T-N,560812.4782491019,5231016.122884411,-43.0711251,147.7469496,OO
T-N,560848.4173106004,5230981.363367547,-43.0714352,147.7473948,OO
T-N,560883.1812929306,5230945.436900125,-43.0717559,147.7478257,OO
T-N,560914.5894440166,5230906.663743901,-43.0721025,147.7482157,OO
T-N,560937.0787480888,5230862.072770228,-43.0725022,147.7484968,OO
T-N,560958.2669512067,5230816.782547512,-43.0729083,147.748762,OO
T-N,560981.9493306573,5230772.7471619425,-43.0733029,147.7490577,OO
T-N,561005.6313983548,5230728.71168812,-43.0736975,147.7493534,OO
T-N,561023.2085467852,5230682.131887541,-43.0741155,147.7495744,OO
T-N,561030.1756192127,5230632.681574129,-43.0745602,147.7496654,OO
T-N,561023.7007611657,5230583.229206194,-43.075006,147.7495913,OO
T-N,561009.8061405425,5230535.275784073,-43.0754389,147.7494259,OO
T-N,560990.1002155937,5230489.317773664,-43.0758543,147.7491889,OO
T-N,560969.5838396914,5230443.744545397,-43.0762663,147.7489419,OO
T-N,560946.8868900534,5230399.201358434,-43.0766692,147.748668,OO
T-N,560920.1240122649,5230356.98219318,-43.0770515,147.7483439,FO
T-N,560892.5922581896,5230315.236231691,-43.0774296,147.7480103,FO
T-N,560862.706671313,5230275.165925877,-43.0777928,147.7476476,FO
T-N,560832.1257959432,5230235.601454151,-43.0781515,147.7472763,FO
T-N,560796.9099003795,5230200.265053554,-43.0784725,147.7468476,OO
T-N,560757.4548747749,5230169.730638963,-43.0787506,147.7463663,OO
T-N,560715.8839553361,5230141.991297487,-43.0790037,147.7458587,OO
T-N,560671.8663715157,5230118.304898978,-43.0792205,147.7453206,OO
T-N,560627.2324430494,5230095.767604364,-43.079427,147.7447748,OO
T-N,560582.4389614908,5230073.564616153,-43.0796305,147.744227,FO
T-N,560537.389714926,5230051.863372979,-43.0798295,147.743676,FO
T-N,560492.2050296629,5230030.462897095,-43.0800258,147.7431233,FO
T-N,560445.5781108231,5230012.562153426,-43.0801907,147.7425525,OO
T-N,560397.1990057065,5229999.94080034,-43.0803082,147.7419596,OO
T-N,560347.9838239319,5229991.257992121,-43.0803903,147.741356,OO
T-N,560299.0403445652,5229981.062027418,-43.080486,147.7407559,OO
T-N,560251.7825743249,5229965.375623473,-43.080631,147.7401771,OO
T-N,560209.5422782226,5229938.894128449,-43.0808728,147.7396611,OO
T-N,560172.8537394075,5229904.955808377,-43.0811813,147.7392141,OO
T-N,560136.9153558671,5229870.188851567,-43.0814972,147.7387764,OO
T-N,560101.9703528576,5229834.480069605,-43.0818215,147.738351,OO
T-N,560072.3917961632,5229794.303746346,-43.0821856,147.737992,OO
T-N,560055.2678541829,5229747.554117973,-43.0826079,147.7377867,OO
T-N,560048.0195948668,5229698.141025182,-43.0830534,147.737703,FO
T-N,560044.4387852745,5229648.273644834,-43.0835027,147.7376644,FO
T-N,560040.833500912,5229598.395368924,-43.0839521,147.7376255,FO
T-N,560037.0819395565,5229548.540586292,-43.0844013,147.7375848,FO
T-N,560033.8103696972,5229498.648260073,-43.0848508,147.73755,FO
T-N,560030.0588942644,5229448.7934668455,-43.0853,147.7375093,OO
T-N,560026.2992263582,5229398.927634716,-43.0857493,147.7374685,OO
T-N,560022.8488058252,5229349.04797263,-43.0861987,147.7374315,OO
T-N,560022.4094246909,5229299.075196496,-43.0866487,147.7374315,FO
T-N,560028.2416429628,5229249.535930942,-43.0870943,147.7375085,OO
T-N,560040.8727852248,5229201.169616246,-43.0875288,147.7376689,OO
T-N,560066.9218325148,5229098.63267939,-43.08845,147.738,FO
T-P,561457.8686079333,5225874.730103461,-43.117367,147.755445,FF
T-P,561460.6317687149,5225876.193407621,-43.1173536,147.7554788,FF
T-P,561493.9092427073,5225839.332361474,-43.1176828,147.7558919,FO
T-P,561535.2465190969,5225811.205498566,-43.1179327,147.7564031,FO
T-P,561577.6974583043,5225784.811967623,-43.1181669,147.7569278,FF
T-P,561620.8996152912,5225759.65525226,-43.1183899,147.7574616,FF
T-P,561664.3327563467,5225734.884878499,-43.1186094,147.7579982,FF
T-P,561711.3576665327,5225719.566271535,-43.1187435,147.7585779,FF
T-P,561761.2204244595,5225718.470679981,-43.1187493,147.7591909,FF
T-P,561811.092408333,5225721.983646376,-43.1187136,147.7598035,FO
T-P,561860.9865390118,5225725.240609221,-43.1186802,147.7604164,FO
T-P,561910.8372570873,5225729.0862223925,-43.1186415,147.7610287,FO
T-P,561960.6588275896,5225733.298236581,-43.1185995,147.7616406,FO
T-P,562010.4586867488,5225737.798842632,-43.1185549,147.7622522,FF
T-P,562059.4735359012,5225730.233957524,-43.118619,147.7628555,FF
T-P,562104.5151295835,5225708.955617672,-43.1188069,147.7634115,FO
T-P,562146.2301512683,5225681.565646898,-43.1190501,147.7639273,FO
T-P,562179.4023462372,5225644.368932628,-43.1193823,147.7643392,FF
T-P,562197.89377702,5225598.7543154545,-43.1197915,147.7645716,FO
T-P,562198.179939456,5225548.963263261,-43.1202398,147.7645807,FO
T-P,562188.4579852156,5225499.918751798,-43.1206822,147.7644667,FF
T-P,562192.8505397569,5225450.789920101,-43.1211242,147.7645262,FF
T-P,562214.9134818949,5225406.142197265,-43.1215244,147.7648024,FO
T-P,562230.1854139484,5225359.07972884,-43.1219469,147.7649954,FF
T-P,562230.1606417301,5225309.124898436,-43.1223967,147.7650007,FO
T-P,562233.3343896238,5225259.318566033,-43.1228449,147.7650453,FO
T-P,562249.2979857073,5225212.32746371,-43.1232667,147.7652468,FO
T-P,562281.6165134604,5225174.615978175,-43.1236036,147.7656483,FF
T-P,562319.4309710816,5225141.907354917,-43.123895,147.7661168,FF
T-P,562357.7633255782,5225109.8268220825,-43.1241807,147.7665916,FF
T-P,562397.1318421147,5225079.002673689,-43.124455,147.767079,FO
T-P,562437.39793968,5225049.4028430935,-43.1247182,147.7675773,FO
T-P,562481.5893834826,5225026.519284404,-43.1249206,147.7681231,OO
T-P,562530.2431179939,5225015.666808817,-43.1250143,147.7687224,OO
T-P,562580.214918789,5225015.485929505,-43.1250118,147.7693367,OO
T-P,562629.5591689944,5225008.979984544,-43.1250663,147.769944,OO
T-P,562671.2396349506,5224982.064525745,-43.1253052,147.7704594,FO
T-P,562706.3564729396,5224946.4798006825,-43.1256227,147.7708951,FO
T-P,562743.3312064394,5224913.0434725955,-43.1259207,147.7713534,FO
T-P,562790.5632361103,5224898.992539771,-43.1260433,147.7719356,OO
T-P,562840.3097461957,5224902.698942922,-43.1260058,147.7725467,FO
T-P,562890.1938203826,5224905.437485443,-43.125977,147.7731596,FO
T-P,562939.803329005,5224900.459466197,-43.1260177,147.77377,FF
T-P,562987.2233696459,5224884.795042055,-43.1261548,147.7743547,FF
T-P,563033.8065743935,5224866.628044072,-43.1263145,147.7749294,FF
T-P,563080.256717715,5224848.173195195,-43.1264768,147.7755025,FO
T-P,563126.0903951149,5224828.179985405,-43.126653,147.7760682,FF
T-P,563172.2816014754,5224809.049424135,-43.1268214,147.7766382,FF
T-P,563218.0403124539,5224788.92300599,-43.1269988,147.777203,FF
T-P,563260.1342597853,5224762.244365488,-43.1272355,147.7777235,FF
T-P,563300.9547200471,5224733.3671683455,-43.1274921,147.7782286,FF
T-P,563341.2722653821,5224703.8058131365,-43.1277549,147.7787276,FF
T-P,563382.8112525868,5224676.165316968,-43.1280003,147.7792414,FF
T-P,563427.3916471535,5224653.705026523,-43.1281988,147.779792,FF
T-P,563473.1234576968,5224633.499363437,-43.1283769,147.7803565,FF
T-P,563517.0082418416,5224609.778854307,-43.1285868,147.7808987,FO
T-P,563550.5761012053,5224573.626550496,-43.1289095,147.7813155,FO
T-P,563569.2029248703,5224527.262526605,-43.1293254,147.7815498,FO
T-P,563587.1925708132,5224480.637840578,-43.1297437,147.7817763,FO
T-P,563611.007481894,5224436.768586075,-43.1301367,147.7820741,OO
T-P,563646.9954787613,5224402.95878831,-43.1304381,147.7825204,OO
T-P,563692.219475209,5224381.756791828,-43.1306252,147.7830788,OO
T-P,563738.9224365202,5224363.905814908,-43.130782,147.783655,FF
T-P,563785.9589185178,5224346.950987809,-43.1309307,147.7842352,FF
T-P,563834.1444119959,5224333.71672959,-43.1310458,147.7848291,FF
T-P,563883.8389622021,5224329.630540941,-43.1310784,147.7854405,FF
T-P,563933.5336781522,5224335.106367267,-43.1310249,147.7860508,FF
T-P,563982.9321217571,5224342.8058408415,-43.1309514,147.7866572,FF
T-P,564032.6456823417,5224345.9373766845,-43.130919,147.787268,FF
T-P,564081.4955237102,5224335.9270051615,-43.131005,147.7878697,FF
T-P,564129.2677582507,5224321.195204396,-43.1311336,147.7884587,FF
T-P,564176.9471865685,5224306.130754012,-43.1312652,147.7890466,FF
T-P,564224.241177097,5224289.892346363,-43.1314074,147.7896299,FO
T-P,564271.6104529102,5224273.89723094,-43.1315474,147.7902141,FO
T-P,564319.3320161479,5224259.053496265,-43.131677,147.7908025,FO
T-P,564368.5165615836,5224251.858848858,-43.1317376,147.791408,FO
T-P,564418.2768687243,5224255.675703203,-43.131699,147.7920193,FO
T-P,564467.796354786,5224262.40428487,-43.1316342,147.7926273,FO
T-P,564517.6481944576,5224261.266206665,-43.1316402,147.7932403,FO
T-P,564567.1428042022,5224254.189355071,-43.1316997,147.7938496,FF
T-P,564616.5329788473,5224246.402338085,-43.1317656,147.7944577,FF
T-P,564665.7334704044,5224237.495038604,-43.1318416,147.7950636,FF
T-P,564714.9338402691,5224228.587382481,-43.1319176,147.7956695,FF
T-P,564764.116977416,5224219.590683017,-43.1319944,147.7962752,FF
T-P,564813.2402064735,5224210.294329248,-43.1320739,147.7968802,FF
T-P,564862.3714417883,5224200.997542477,-43.1321534,147.7974853,FF
T-P,564911.502549944,5224191.700399983,-43.1322329,147.7980904,FF
T-P,564961.0055994417,5224184.7427571425,-43.1322913,147.7986998,FF
T-P,565010.343640244,5224176.69792193,-43.1323595,147.7993073,FF
T-P,565059.5088338051,5224167.599290757,-43.1324372,147.7999128,FF
T-P,565108.4599606527,5224157.391729756,-43.1325249,147.8005158,FF
T-P,565156.979904103,5224145.488691336,-43.1326279,147.8011137,FF
T-P,565204.5387004266,5224130.062734781,-43.1327627,147.8017002,FF
T-P,565251.6039198355,5224113.230682383,-43.1329102,147.8022808,FF
T-P,565298.7608254665,5224096.6528635835,-43.1330554,147.8028625,FF
T-P,565345.5248094652,5224078.990074788,-43.1332104,147.8034395,FF
T-P,565391.5216520919,5224059.390737851,-43.1333829,147.8040073,FF
T-P,565437.1192040145,5224038.895317155,-43.1335635,147.8045703,FO
T-P,565482.8243516315,5224018.620675162,-43.1337421,147.8051346,FO
T-P,565528.5209919234,5223998.334696116,-43.1339208,147.8056988,FO
T-P,565574.1424568461,5223977.871428747,-43.1341011,147.8062621,FO
T-P,565619.5144194413,5223956.866048554,-43.1342863,147.8068224,FO
T-P,565663.8245272103,5223933.738201254,-43.1344907,147.8073699,FO
T-P,565706.7683990542,5223908.1354429945,-43.1347175,147.8079009,FO
T-P,565747.2028694698,5223878.758295688,-43.1349785,147.8084015,FO
T-P,565787.0516172089,5223848.5646952335,-43.1352469,147.808895,FO
T-P,565829.8549483913,5223822.829219746,-43.1354749,147.8094243,FO
T-P,565876.6679642245,5223805.5176377185,-43.1356267,147.8100019,FO
T-P,565925.4287122608,5223794.506319348,-43.1357216,147.8106027,FO
T-P,565973.944316677,5223782.552994149,-43.135825,147.8112006,FO
T-P,566019.2522711061,5223761.91201926,-43.1360069,147.8117601,FF
T-P,566057.0014804975,5223729.282662514,-43.1362974,147.8122281,FF
T-P,566092.4884940262,5223694.0650675455,-43.1366114,147.8126686,FF
T-P,566128.4351002368,5223659.309279483,-43.1369212,147.8131147,FF
T-P,566164.2662941427,5223624.432244499,-43.1372321,147.8135594,FF
T-P,566199.4402477543,5223588.917235708,-43.1375488,147.8139961,FF
T-P,566233.7598346159,5223552.566267201,-43.1378731,147.8144224,FF
T-P,566266.5117953221,5223514.7976581585,-43.1382103,147.8148296,FF
T-P,566298.6154077929,5223476.468772555,-43.1385526,147.8152289,FF
T-P,566329.161156115,5223436.888780587,-43.1389063,147.8156092,FF
T-P,566360.8214283154,5223398.208498495,-43.1392518,147.8160031,FF
T-P,566396.3224758678,5223363.100160288,-43.1395648,147.8164438,FF
T-P,566437.8578185913,5223335.485031911,-43.1398098,147.8169578,FF
T-P,566484.2727185545,5223317.040207878,-43.1399718,147.8175307,FF
T-P,566532.9777686769,5223305.769541903,-43.140069,147.8181309,FO
T-P,566581.9547275453,5223295.706447366,-43.1401553,147.8187343,FO
T-P,566630.9658155595,5223285.820363814,-43.14024,147.8193381,FO
T-P,566679.9251488263,5223275.645668869,-43.1403273,147.8199413,OO
T-P,566728.9102623318,5223265.625853963,-43.1404132,147.8205448,OO
T-P,566777.9040240572,5223255.6722365385,-43.1404985,147.8211484,OO
T-P,566826.8461329909,5223245.441114167,-43.1405863,147.8217514,OO
T-P,566876.0021994549,5223236.307055862,-43.1406642,147.8223569,OO
T-P,566925.5653615873,5223233.854605124,-43.1406819,147.8229666,OO
T-P,566973.8083921805,5223246.863567805,-43.1405605,147.8235582,OO
T-P,567021.1860068651,5223262.823862564,-43.1404126,147.8241388,OO
T-P,567067.0470835889,5223282.508249007,-43.1402313,147.8247003,OO
T-P,567105.7595439258,5223313.768820847,-43.1399464,147.8251725,OO
T-P,567138.6378599606,5223351.328382827,-43.1396053,147.8255722,OO
T-P,567176.7573386249,5223383.416268818,-43.139313,147.826037,OO
T-P,567225.2826182512,5223392.722313761,-43.1392249,147.8266325,FO
T-P,567273.4092561564,5223381.407625206,-43.1393225,147.8272256,FO
T-P,567316.4440816189,5223356.071263426,-43.1395468,147.8277578,FO
T-P,567358.3450210548,5223328.78002242,-43.1397888,147.8282763,FO
T-P,567399.9237415039,5223301.014133378,-43.1400351,147.8287909,FO
T-P,567441.3947560417,5223273.082454332,-43.1402829,147.8293042,FO
T-P,567483.9808899381,5223246.91647353,-43.1405147,147.829831,OO
T-P,567529.5101151798,5223226.418568211,-43.1406952,147.8303933,OO
T-P,567578.2594403047,5223215.728574777,-43.1407871,147.830994,OO
T-P,567628.0938198584,5223211.946669771,-43.1408167,147.8316072,OO
T-P,567677.9255044534,5223207.897875284,-43.1408487,147.8322204,OO
T-P,567727.7663736345,5223203.959686674,-43.1408797,147.8328337,OO
T-P,567777.507906574,5223199.033661412,-43.1409196,147.8334459,FO
T-P,567825.4295455471,5223185.318105123,-43.1410388,147.8340368,FO
T-P,567868.3055140456,5223159.868699746,-43.1412641,147.8345671,FO
T-P,567908.7261762836,5223130.456331863,-43.1415253,147.8350677,FO
T-P,567951.2436158784,5223104.188096563,-43.141758,147.8355937,FF
T-P,567995.0428168098,5223080.072523212,-43.1419712,147.8361352,FO
T-P,568038.9660210962,5223056.188654676,-43.1421823,147.8366782,FO
T-P,568083.5437815147,5223033.541859782,-43.1423822,147.8372291,FF
T-P,568128.7356784652,5223012.154742969,-43.1425707,147.8377874,FF
T-P,568174.5427319638,5222992.127239036,-43.1427469,147.8383531,FF
T-P,568220.6491664035,5222972.785013739,-43.1429169,147.8389224,FO
T-P,568267.5817724473,5222955.566602204,-43.1430677,147.8395016,FO
T-P,568315.7838273072,5222942.499997302,-43.143181,147.8400959,FO
T-P,568365.1259736636,5222934.463870357,-43.1432489,147.8407036,FO
T-P,568414.8837779199,5222929.766208512,-43.1432867,147.841316,FO
T-P,568464.8612684588,5222929.130883811,-43.1432879,147.8419306,FO
T-P,568514.732028958,5222932.439006522,-43.1432536,147.8425434,FO
T-P,568564.2027251488,5222939.626894937,-43.1431844,147.8431508,OO
T-P,568612.7991343834,5222951.2435446875,-43.1430754,147.8437469,OO
T-P,568660.6756656844,5222965.654791538,-43.1429413,147.8443338,OO
T-P,568708.3635095644,5222980.689562739,-43.1428016,147.8449183,OO
T-P,568755.8543214963,5222996.325734039,-43.1426565,147.8455003,OO
T-P,568803.3689684274,5223011.883593752,-43.1425121,147.8460826,FO
T-P,568850.9628021433,5223027.207093492,-43.1423698,147.8466659,FO
T-P,568898.667223616,5223042.18485075,-43.1422306,147.8472506,FO
T-P,568946.3639536253,5223057.184568734,-43.1420912,147.8478352,FF
T-P,568993.8715768901,5223072.763401015,-43.1419466,147.8484174,FF
T-P,569040.4847997446,5223090.74993636,-43.1417804,147.8489883,FF
T-P,569083.352280347,5223116.282016448,-43.1415466,147.8495122,FF
T-P,569120.0737430701,5223150.050443302,-43.1412392,147.8499595,FF
T-P,569148.0393521814,5223191.337678424,-43.1408649,147.8502982,FF
T-P,569168.9379106939,5223236.66150814,-43.1404549,147.8505495,FO
T-P,569177.6349705184,5223285.796466259,-43.1400117,147.8506503,FO
T-P,569181.2073512804,5223335.649824648,-43.1395625,147.850688,FF
T-P,569181.9020013466,5223385.64345963,-43.1391123,147.8506903,FF
T-P,569183.6535421159,5223435.593041173,-43.1386624,147.8507056,FF
T-P,569186.7954335191,5223485.495183249,-43.1382128,147.850738,FF
T-P,569188.9780434656,5223535.440379975,-43.1377629,147.8507586,FF
T-P,569190.737772191,5223585.389866458,-43.137313,147.850774,FF
T-P,569193.6358787933,5223635.305577525,-43.1368633,147.8508034,FF
T-P,569199.5893704905,5223684.934813344,-43.1364159,147.8508704,OO
T-P,569206.2656376975,5223734.445638605,-43.1359695,147.8509463,OO
T-P,569195.7027406179,5223782.787653846,-43.1355352,147.8508104,OO
T-P,569170.8958359888,5223826.176435597,-43.1351468,147.8505,OO
T-P,569146.9148927991,5223870.034308478,-43.1347541,147.8501997,OO
T-P,569128.5315125473,5223916.4675079,-43.1343377,147.8499679,OO
T-P,569115.9018048869,5223964.819224862,-43.1339035,147.8498066,OO
T-P,569107.0873805962,5224014.03183638,-43.1334612,147.8496921,OO
T-P,569102.9967695319,5224063.851808175,-43.133013,147.8496356,OO
T-P,569100.0213694155,5224113.7604224235,-43.1325639,147.8495928,OO
T-P,569098.4700489447,5224163.732337096,-43.1321141,147.8495675,OO
T-P,569098.5377048535,5224213.732259021,-43.1316639,147.84956210000001,FO
T-P,569100.1667625171,5224263.6941347625,-43.1312139,147.8495759,FO
T-P,569102.2106454049,5224313.651801001,-43.1307639,147.8495948,FO
T-P,569104.8156557226,5224363.592667963,-43.130314,147.8496206,FO
T-P,569107.4449810594,5224413.522177907,-43.1298642,147.8496467,FO
T-P,569110.8628583434,5224463.399263277,-43.1294148,147.8496825,FO
T-P,569114.061385857,5224513.300780691,-43.1289652,147.8497156,FO
T-P,569117.024065814,5224563.204685028,-43.1285156,147.8497458,OO
T-P,569119.5153463861,5224613.146683861,-43.1280657,147.8497702,OO
T-P,569122.3968588639,5224663.062508948,-43.127616,147.8497994,FO
T-P,569125.6199200251,5224712.963759965,-43.1271664,147.8498328,OO
T-P,569129.566390805,5224762.802138989,-43.1267173,147.8498751,OO
T-P,569133.3179124702,5224812.664702608,-43.126268,147.849915,OO
T-P,569137.0612305105,5224862.516238242,-43.1258188,147.8499548,OO
T-P,569141.3330961706,5224912.340195826,-43.1253698,147.8500011,FO
T-P,569144.5481085691,5224962.230398726,-43.1249203,147.8500344,FO
T-P,569144.8518212708,5225012.227869164,-43.1244701,147.8500319,FO
T-P,569144.4721174942,5225062.221160678,-43.12402,147.850021,FO
T-P,569144.1330691373,5225112.214035699,-43.1235699,147.8500106,FO
T-P,569143.5256748341,5225162.22073434,-43.1231197,147.8499969,FO
T-P,569142.9262819287,5225212.216241263,-43.1226696,147.8499833,FO
T-P,569142.3838115601,5225262.211166653,-43.1222195,147.8499704,FO
T-P,569141.8657258567,5225312.205840519,-43.1217694,147.8499578,FO
T-P,569145.5519821037,5225362.024598416,-43.1213205,147.8499969,FO
T-P,569153.7485322838,5225411.342250082,-43.1208757,147.8500915,FO
T-P,569163.0984389536,5225460.459384565,-43.1204326,147.8502003,FF
